Time_1,user,likes_count,url,twitterID,howOld
0000/12/26 12:39:21,jirojiro,14,https://qiita.com/jirojiro/items/67ffc62a7c5786f52ccb,jiro_mobile,2
0000/12/26 12:55:55,atorii,6,https://qiita.com/atorii/items/85a5510f2abaf8e7437f,,4
0000/12/26 16:36:08,ttoori-ttoori,1,https://qiita.com/ttoori-ttoori/items/f7e99ed84afd31f4c3f2,,4
0000/12/26 16:41:50,jellied_unagi,0,https://qiita.com/jellied_unagi/items/b915ef1182ac4f540375,jellied_unagi,10
0000/12/26 18:32:39,sotatakahashi,3,https://qiita.com/sotatakahashi/items/fa8cbc5b3ea027ee754a,,2
0000/12/28 00:42:25,C2_now,2,https://qiita.com/C2_now/items/96ee43bb5d3ba9ec8c7b,C2_now,1
0000/12/28 03:33:14,C2_now,5,https://qiita.com/C2_now/items/6dbaa5c2c113942dab29,C2_now,2
0000/12/29 01:55:04,takeajioka,5,https://qiita.com/takeajioka/items/2d25ea7b64c59de3c2e6,,3
0000/12/29 05:59:36,stozaki,5,https://qiita.com/stozaki/items/55d941a2017f3267309f,,3
0000/12/29 06:19:58,stozaki,8,https://qiita.com/stozaki/items/b5ca82525d363619b52b,,3
0000/12/29 08:28:00,Fuminori_Souma,4,https://qiita.com/Fuminori_Souma/items/75a9c8fda6637971aa07,,3
0000/12/29 14:10:17,stozaki,8,https://qiita.com/stozaki/items/c4e56c35eacd0f8a80a1,,3
0000/12/29 14:41:16,tommyecguitar,7,https://qiita.com/tommyecguitar/items/a7655d8e6309f14aa4c8,,2
0000/12/30 01:49:50,watawatavoltage,8,https://qiita.com/watawatavoltage/items/9be7531d86a1ea9fb0a3,,3
0000/12/30 16:25:57,eigs,7,https://qiita.com/eigs/items/940c61f07134bb62dd3b,michio_MWJ,3
0000/12/30 16:26:14,kossyprg,1,https://qiita.com/kossyprg/items/02c634039856262df722,,1
0000/12/30 18:26:37,larking95,21,https://qiita.com/larking95/items/381ec7cdfba4a51ee117,larking95,3
0000/12/30 19:39:38,kaizen_nagoya,6,https://qiita.com/kaizen_nagoya/items/5e50b3c9c0004fe92bd9,kaizen_nagoya,2
0000/12/31 21:38:18,hakuturu583,12,https://qiita.com/hakuturu583/items/a138755ca45e0623ef9c,hakuturu583,5
